Timestamp,From Bank,Account,To Bank,To Account,Amount Received,Receiving Currency,Amount Paid,Payment Currency,Payment Format,Is Laundering
2022-09-01 02:14:00,70,10042B810,134053,80C9CEBC0,152.47,UK Pound,152.47,UK Pound,Credit Card,0
2022-09-01 02:13:00,70,10042B810,133372,80CB02E10,2983.01,UK Pound,2983.01,UK Pound,Cheque,0
2022-09-01 02:08:00,70,10042B810,133372,80CB02E10,1014.67,UK Pound,1014.67,UK Pound,Cash,0
2022-09-01 02:19:00,70,10042B810,34293,80CBBEF60,5619.87,UK Pound,5619.87,UK Pound,Cheque,0
2022-09-01 02:24:00,70,10042B810,34293,80CBBEF60,6548.98,UK Pound,6548.98,UK Pound,Credit Card,0
2022-09-01 02:13:00,70,10042B810,233674,80CF442B0,387756.93,UK Pound,387756.93,UK Pound,Cheque,0
2022-09-01 02:10:00,70,10042B810,134598,80CF7E8E0,899.02,UK Pound,899.02,UK Pound,Cheque,0
2022-09-01 02:09:00,70,10042B810,134598,80CF7E8E0,52.73,UK Pound,52.73,UK Pound,Credit Card,0
2022-09-01 02:19:00,70,10042B810,134598,80CF7E8E0,9.74,UK Pound,9.74,UK Pound,Cash,0
2022-09-01 02:13:00,70,10042B810,134489,80CFB8C70,82493.91,UK Pound,82493.91,UK Pound,Cheque,0
2022-09-01 02:01:00,70,10042B810,134489,80CFB8C70,21425.8,UK Pound,21425.8,UK Pound,Cash,0
2022-09-01 02:00:00,70,10042B810,233674,80C9985C0,1303.41,UK Pound,1303.41,UK Pound,Cheque,0
2022-09-01 02:20:00,70,10042B810,233674,80C9985C0,1873.71,UK Pound,1873.71,UK Pound,Credit Card,0
2022-09-01 02:07:00,70,10042B8E8,13,810E8A700,123203233.57,Mexican Peso,123203233.57,Mexican Peso,Cheque,0
2022-09-01 02:26:00,70,10042B8E8,13,810E8A700,466967.57,Mexican Peso,466967.57,Mexican Peso,Credit Card,0
2022-09-01 02:21:00,70,10042B8E8,13,810E8A700,35982485.36,Mexican Peso,35982485.36,Mexican Peso,Cash,0
2022-09-01 02:13:00,70,10042B8E8,245768,810F1D840,899.05,Mexican Peso,899.05,Mexican Peso,Cheque,0
2022-09-01 02:13:00,70,10042B8E8,245768,810F1D840,3938.84,Mexican Peso,3938.84,Mexican Peso,Credit Card,0
2022-09-01 02:29:00,70,10042B8E8,146341,8110B87D0,36068.26,Mexican Peso,36068.26,Mexican Peso,Cheque,0
2022-09-01 02:04:00,70,10042B8E8,146341,81114A560,35914181.14,Mexican Peso,35914181.14,Mexican Peso,Cheque,0
2022-09-01 02:01:00,70,10042B8E8,46152,8111A4880,263694335.87,Mexican Peso,263694335.87,Mexican Peso,Cheque,0
2022-09-01 02:04:00,70,10042B8E8,46152,8111A4880,162250644.92,Mexican Peso,162250644.92,Mexican Peso,Cash,0
2022-09-01 02:52:00,70,10042B7C8,27,80AD06F90,658796.19,Ruble,658796.19,Ruble,Cheque,0
2022-09-01 02:43:00,70,10042B7C8,285,80B47DD70,873654.22,Ruble,873654.22,Ruble,Cheque,0
2022-09-01 02:46:00,70,10042B7C8,285,80B47DD70,528689.2,Ruble,528689.2,Ruble,Cash,0
2022-09-01 02:41:00,70,10042B7C8,19,80BE5FAC0,1317409.7,Ruble,1317409.7,Ruble,Cheque,0
2022-09-01 02:47:00,70,10042B7C8,19,80BE5FAC0,597854.93,Ruble,597854.93,Ruble,Credit Card,0
2022-09-01 02:51:00,70,10042B7C8,19,80BE5FAC0,2884727.34,Ruble,2884727.34,Ruble,Cash,0
2022-09-01 02:37:00,70,10042B7C8,32755,80C11CAC0,45590849.96,Ruble,45590849.96,Ruble,Cheque,0
2022-09-01 02:55:00,70,10042B7C8,32755,80C11CAC0,1974121.98,Ruble,1974121.98,Ruble,Credit Card,0
2022-09-01 02:54:00,70,10042B7C8,32755,80C11CAC0,32489608.03,Ruble,32489608.03,Ruble,Cash,0
2022-09-01 02:56:00,70,10042B7C8,132556,80C16ADD0,660277.75,Ruble,660277.75,Ruble,Cheque,0
2022-09-01 02:45:00,70,10042B7C8,132556,80C16ADD0,350260.53,Ruble,350260.53,Ruble,Credit Card,0
2022-09-01 02:46:00,70,10042B7C8,132556,80C16ADD0,233074.26,Ruble,233074.26,Ruble,Cash,0
2022-09-01 02:59:00,70,10042B7C8,232125,80C198A10,58111.53,Ruble,58111.53,Ruble,Cheque,0
2022-09-01 02:32:00,70,10042B7C8,232125,80C198A10,50940.44,Ruble,50940.44,Ruble,Credit Card,0
2022-09-01 02:43:00,70,10042B7C8,232125,80C198A10,20850.0,Ruble,20850.0,Ruble,Cash,0
2022-09-01 02:40:00,70,10042B810,232857,80C28B370,2033.9,UK Pound,2033.9,UK Pound,Cheque,0
2022-09-01 02:35:00,70,10042B810,232857,80C28B370,443.37,UK Pound,443.37,UK Pound,Credit Card,0
2022-09-01 02:38:00,70,10042B810,232857,80C37B1C0,107.41,UK Pound,107.41,UK Pound,Cheque,0
2022-09-01 02:47:00,70,10042B810,232857,80C37B1C0,44.2,UK Pound,44.2,UK Pound,Credit Card,0
2022-09-01 02:54:00,70,10042B810,232857,80C37B1C0,36.8,UK Pound,36.8,UK Pound,Cash,0
2022-09-01 02:53:00,70,10042B810,33370,80C411FD0,179.39,UK Pound,179.39,UK Pound,Cheque,0
2022-09-01 02:51:00,70,10042B810,33370,80C411FD0,10.21,UK Pound,10.21,UK Pound,Credit Card,0
2022-09-01 02:55:00,70,10042B810,33370,80C411FD0,15.52,UK Pound,15.52,UK Pound,Cash,0
2022-09-01 02:30:00,70,10042B810,133159,80C416170,552.51,UK Pound,552.51,UK Pound,Cheque,0
2022-09-01 02:54:00,70,10042B810,133159,80C416170,354.35,UK Pound,354.35,UK Pound,Credit Card,0
2022-09-01 02:45:00,70,10042B810,133159,80C4CFBC0,1583.31,UK Pound,1583.31,UK Pound,Cheque,0
2022-09-01 02:55:00,70,10042B810,133159,80C4CFBC0,2368.13,UK Pound,2368.13,UK Pound,Credit Card,0
2022-09-01 02:52:00,70,10042B810,133159,80C4CFBC0,2178.61,UK Pound,2178.61,UK Pound,Cash,0
2022-09-01 02:30:00,70,10042B810,24,80C8C6EA0,517.84,UK Pound,517.84,UK Pound,Cheque,0
2022-09-01 02:58:00,70,10042B810,24,80C8C6EA0,200.23,UK Pound,200.23,UK Pound,Credit Card,0
2022-09-01 02:33:00,70,10042B810,233282,80CA06AB0,4605.6,UK Pound,4605.6,UK Pound,Cheque,0
2022-09-01 02:47:00,70,10042B810,234614,80CF5F490,5266.64,UK Pound,5266.64,UK Pound,Cheque,0
2022-09-01 02:45:00,70,10042B810,234614,80CF5F490,5870.61,UK Pound,5870.61,UK Pound,Credit Card,0
2022-09-01 02:50:00,70,10042B810,234614,80CF5F490,1099.47,UK Pound,1099.47,UK Pound,Cash,0
2022-09-01 02:48:00,70,10042B8E8,14,810D96750,166370.95,Mexican Peso,166370.95,Mexican Peso,Cheque,0
2022-09-01 02:41:00,70,10042B8E8,14,810D96750,436863.7,Mexican Peso,436863.7,Mexican Peso,Credit Card,0
2022-09-01 02:48:00,70,10042B8E8,215,810DF2730,4993.63,Mexican Peso,4993.63,Mexican Peso,Cheque,0
2022-09-01 02:54:00,70,10042B8E8,215,810DF2730,7633.28,Mexican Peso,7633.28,Mexican Peso,Credit Card,0
2022-09-01 02:44:00,70,10042B8E8,215,810E28BB0,101110.95,Mexican Peso,101110.95,Mexican Peso,Cheque,0
2022-09-01 02:58:00,70,10042B8E8,215,810E28BB0,60072.48,Mexican Peso,60072.48,Mexican Peso,Cash,0
2022-09-01 02:54:00,70,10042B8E8,19,811160980,668833.38,Mexican Peso,668833.38,Mexican Peso,Cheque,0
2022-09-01 02:36:00,70,10042B8E8,19,811160980,109015.9,Mexican Peso,109015.9,Mexican Peso,Cash,0
2022-09-01 02:44:00,70,10042B8E8,246140,811274500,114946.94,Mexican Peso,114946.94,Mexican Peso,Cheque,0
2022-09-01 02:30:00,70,10042B8E8,246140,811274500,6575.36,Mexican Peso,6575.36,Mexican Peso,Cash,0
2022-09-01 02:40:00,70,10042B8E8,46781,8112E3A40,3059.17,Mexican Peso,3059.17,Mexican Peso,Cheque,0
2022-09-01 02:40:00,70,10042B8E8,113,8112EB6F0,1254.51,Mexican Peso,1254.51,Mexican Peso,Cheque,0
2022-09-01 02:33:00,70,10042B8E8,113,8112EB6F0,2426.9,Mexican Peso,2426.9,Mexican Peso,Credit Card,0
2022-09-01 02:41:00,70,10042B8E8,46152,8113AB840,3099.72,Mexican Peso,3099.72,Mexican Peso,Cheque,0
2022-09-01 02:45:00,70,10042B8E8,46152,8113AB840,9498.26,Mexican Peso,9498.26,Mexican Peso,Credit Card,0
2022-09-01 02:46:00,70,10042B8E8,215,8114268A0,1473.51,Mexican Peso,1473.51,Mexican Peso,Cheque,0
2022-09-01 02:33:00,70,10042B8E8,215,8114268A0,346.69,Mexican Peso,346.69,Mexican Peso,Credit Card,0
2022-09-01 02:59:00,70,10042B8E8,46428,8154E4630,4372599.89,Mexican Peso,4372599.89,Mexican Peso,Cheque,0
2022-09-01 02:37:00,70,10042B8E8,46428,8154E4630,52570.86,Mexican Peso,52570.86,Mexican Peso,Credit Card,0
2022-09-01 02:33:00,70,10042B8E8,46428,8154E4630,5696075.64,Mexican Peso,5696075.64,Mexican Peso,Cash,0
2022-09-01 03:00:00,70,10042B7C8,16,80AFE59C0,2036185.54,Ruble,2036185.54,Ruble,Cheque,0
2022-09-01 03:05:00,70,10042B7C8,285,80B0791E0,133485.95,Ruble,133485.95,Ruble,Cheque,0
2022-09-01 03:16:00,70,10042B7C8,285,80B0791E0,191403.48,Ruble,191403.48,Ruble,Credit Card,0
2022-09-01 03:05:00,70,10042B7C8,23,80B4E2240,5453.28,Ruble,5453.28,Ruble,Cheque,0
2022-09-01 03:24:00,70,10042B7C8,23,80B4E2240,16958.04,Ruble,16958.04,Ruble,Credit Card,0
2022-09-01 03:01:00,70,10042B7C8,32245,80BD58830,21668.44,Ruble,21668.44,Ruble,Cheque,0
2022-09-01 03:21:00,70,10042B7C8,27,80BE99CF0,941619.39,Ruble,941619.39,Ruble,Cheque,0
2022-09-01 03:04:00,70,10042B7C8,27,80BE99CF0,818105.81,Ruble,818105.81,Ruble,Credit Card,0
2022-09-01 03:08:00,70,10042B7C8,132300,80C0E7D20,543076.36,Ruble,543076.36,Ruble,Cheque,0
2022-09-01 03:28:00,70,10042B7C8,132300,80C0E7D20,2237.83,Ruble,2237.83,Ruble,Credit Card,0
2022-09-01 03:20:00,70,10042B7C8,132776,80C1F0140,1436535.64,Ruble,1436535.64,Ruble,Cheque,0
2022-09-01 03:13:00,70,10042B7C8,132776,80C1F0140,1059171.31,Ruble,1059171.31,Ruble,Credit Card,0
2022-09-01 03:27:00,70,10042B7C8,132776,80C1F0140,2072154.71,Ruble,2072154.71,Ruble,Cash,0
2022-09-01 03:26:00,70,10042B7C8,232452,80EA53470,330960.53,Ruble,330960.53,Ruble,Cheque,0
2022-09-01 03:10:00,70,10042B7C8,232452,80EA53470,198235.9,Ruble,198235.9,Ruble,Credit Card,0
2022-09-01 03:18:00,70,10042B7C8,232452,80EA53470,279103.59,Ruble,279103.59,Ruble,Cash,0
2022-09-01 03:15:00,70,10042B810,29,80C21EF60,19096.65,UK Pound,19096.65,UK Pound,Cheque,0
2022-09-01 03:13:00,70,10042B810,29,80C21EF60,451.06,UK Pound,451.06,UK Pound,Credit Card,0
2022-09-01 03:15:00,70,10042B810,29,80C21EF60,378.95,UK Pound,378.95,UK Pound,Cash,0
2022-09-01 03:02:00,70,10042B810,133372,80C396FD0,20751.27,UK Pound,20751.27,UK Pound,Cheque,0
2022-09-01 03:05:00,70,10042B810,133372,80C396FD0,13299.73,UK Pound,13299.73,UK Pound,Credit Card,0
2022-09-01 03:22:00,70,10042B810,133372,80C396FD0,42456.72,UK Pound,42456.72,UK Pound,Cash,0
2022-09-01 03:08:00,70,10042B810,33370,80C3BD6D0,3132.57,UK Pound,3132.57,UK Pound,Cheque,0
2022-09-01 03:29:00,70,10042B810,33370,80C3BD6D0,2751.41,UK Pound,2751.41,UK Pound,Credit Card,0
2022-09-01 03:28:00,70,10042B810,33370,80C3BD6D0,721.57,UK Pound,721.57,UK Pound,Cash,0
2022-09-01 03:03:00,70,10042B810,233186,80C3830C0,206.79,UK Pound,206.79,UK Pound,Cheque,0
2022-09-01 03:03:00,70,10042B810,233186,80C3830C0,64.03,UK Pound,64.03,UK Pound,Credit Card,0
2022-09-01 03:23:00,70,10042B810,29,80C49CBD0,166.42,UK Pound,166.42,UK Pound,Cheque,0
2022-09-01 03:17:00,70,10042B810,29,80C49CBD0,218.25,UK Pound,218.25,UK Pound,Cash,0
2022-09-01 03:00:00,70,10042B810,33370,80C4A6F20,492.02,UK Pound,492.02,UK Pound,Cheque,0
2022-09-01 03:06:00,70,10042B810,33370,80C4A6F20,443.37,UK Pound,443.37,UK Pound,Credit Card,0
2022-09-01 03:17:00,70,10042B810,33370,80C4A6F20,213.85,UK Pound,213.85,UK Pound,Cash,0
2022-09-01 03:15:00,70,10042B810,232857,80C6C8F90,15.38,UK Pound,15.38,UK Pound,Cheque,0
2022-09-01 03:03:00,70,10042B810,232857,80C6C8F90,4.08,UK Pound,4.08,UK Pound,Credit Card,0
2022-09-01 03:22:00,70,10042B810,232857,80C6C8F90,3.93,UK Pound,3.93,UK Pound,Cash,0
2022-09-01 03:26:00,70,10042B810,29,80C72D210,1746.31,UK Pound,1746.31,UK Pound,Cheque,0
2022-09-01 03:28:00,70,10042B810,29,80C72D210,8086.72,UK Pound,8086.72,UK Pound,Cash,0
2022-09-01 03:11:00,70,10042B810,8,80C931850,693.99,UK Pound,693.99,UK Pound,Cheque,0
2022-09-01 03:07:00,70,10042B810,34293,80C995820,105.58,UK Pound,105.58,UK Pound,Cheque,0
2022-09-01 03:10:00,70,10042B810,34293,80C995820,141.89,UK Pound,141.89,UK Pound,Credit Card,0
2022-09-01 03:21:00,70,10042B810,233064,80CA16A20,746.72,UK Pound,746.72,UK Pound,Cheque,0
2022-09-01 03:07:00,70,10042B810,233064,80CA16A20,1298.81,UK Pound,1298.81,UK Pound,Credit Card,0
2022-09-01 03:23:00,70,10042B810,24,80CBB14D0,3149.65,UK Pound,3149.65,UK Pound,Credit Card,0
2022-09-01 03:00:00,70,10042B810,24,80CBB14D0,6107.52,UK Pound,6107.52,UK Pound,Cash,0
2022-09-01 03:01:00,70,10042B810,233186,80CF25550,23945.65,UK Pound,23945.65,UK Pound,Cheque,0
2022-09-01 03:01:00,70,10042B810,233186,80CF25550,10275.19,UK Pound,10275.19,UK Pound,Credit Card,0
2022-09-01 03:09:00,70,10042B810,233186,80CF25550,3977.32,UK Pound,3977.32,UK Pound,Cash,0
2022-09-01 03:26:00,70,10042B810,234142,8134930E0,1222.6,UK Pound,1222.6,UK Pound,Cheque,0
2022-09-01 03:29:00,70,10042B810,234142,8134930E0,308.31,UK Pound,308.31,UK Pound,Credit Card,0
2022-09-01 03:14:00,70,10042B810,35371,8177E11A0,130811.5,UK Pound,130811.5,UK Pound,Cheque,0
2022-09-01 03:21:00,70,10042B810,35371,8177E11A0,33377.3,UK Pound,33377.3,UK Pound,Cash,0
2022-09-01 03:02:00,70,10042B810,234142,81A1AD390,7129.99,UK Pound,7129.99,UK Pound,Cheque,0
2022-09-01 03:18:00,70,10042B8E8,41014,810BEB570,10695.32,Mexican Peso,10695.32,Mexican Peso,Cheque,0
2022-09-01 03:20:00,70,10042B8E8,41014,810BEB570,2654.71,Mexican Peso,2654.71,Mexican Peso,Cash,0
2022-09-01 03:16:00,70,10042B8E8,13,810D7DC00,4693.88,Mexican Peso,4693.88,Mexican Peso,Cheque,0
2022-09-01 03:03:00,70,10042B8E8,13,810D7DC00,339.35,Mexican Peso,339.35,Mexican Peso,Credit Card,0
2022-09-01 03:18:00,70,10042B8E8,245681,810E5DF60,9398.47,Mexican Peso,9398.47,Mexican Peso,Cheque,0
2022-09-01 03:02:00,70,10042B8E8,245681,810E5DF60,68921.07,Mexican Peso,68921.07,Mexican Peso,Credit Card,0
2022-09-01 03:11:00,70,10042B8E8,19,810F11060,22892.48,Mexican Peso,22892.48,Mexican Peso,Cheque,0
2022-09-01 03:00:00,70,10042B8E8,19,810F11060,30430.97,Mexican Peso,30430.97,Mexican Peso,Credit Card,0
2022-09-01 03:03:00,70,10042B8E8,215,8110BFEA0,383493.82,Mexican Peso,383493.82,Mexican Peso,Cheque,0
2022-09-01 03:10:00,70,10042B8E8,215,8110BFEA0,3110.26,Mexican Peso,3110.26,Mexican Peso,Credit Card,0
2022-09-01 03:16:00,70,10042B8E8,245729,811155550,21442833.85,Mexican Peso,21442833.85,Mexican Peso,Cheque,0
2022-09-01 03:01:00,70,10042B8E8,245729,811155550,632590.92,Mexican Peso,632590.92,Mexican Peso,Credit Card,0
2022-09-01 03:16:00,70,10042B8E8,245729,811155550,19164837.37,Mexican Peso,19164837.37,Mexican Peso,Cash,0
2022-09-01 03:03:00,70,10042B8E8,245772,81115BC80,2563.74,Mexican Peso,2563.74,Mexican Peso,Cheque,0
2022-09-01 03:04:00,70,10042B8E8,146768,8112AD920,179245.91,Mexican Peso,179245.91,Mexican Peso,Cheque,0
2022-09-01 03:15:00,70,10042B8E8,45907,81130AFE0,2329.23,Mexican Peso,2329.23,Mexican Peso,Cheque,0
2022-09-01 03:00:00,70,10042B8E8,45907,81130AFE0,4421.78,Mexican Peso,4421.78,Mexican Peso,Credit Card,0
2022-09-01 03:27:00,70,10042B8E8,45907,81130AFE0,75.9,Mexican Peso,75.9,Mexican Peso,Cash,0
2022-09-01 03:09:00,70,10042B8E8,113,811446D30,77136183.43,Mexican Peso,77136183.43,Mexican Peso,Cheque,0
2022-09-01 03:06:00,70,10042B8E8,113,811446D30,383153.88,Mexican Peso,383153.88,Mexican Peso,Credit Card,0
2022-09-01 03:23:00,70,10042B8E8,113,811446D30,83087438.28,Mexican Peso,83087438.28,Mexican Peso,Cash,0
2022-09-01 03:46:00,70,10042B7C8,18,80AF9B5A0,15428.55,Ruble,15428.55,Ruble,Cheque,0
2022-09-01 03:47:00,70,10042B7C8,18,80AF9B5A0,74536.28,Ruble,74536.28,Ruble,Cash,0
2022-09-01 03:37:00,70,10042B7C8,23,80AFD79A0,147779.04,Ruble,147779.04,Ruble,Cheque,0
2022-09-01 03:48:00,70,10042B7C8,23,80AFD79A0,124871.48,Ruble,124871.48,Ruble,Credit Card,0
2022-09-01 03:33:00,70,10042B7C8,23,80AFD79A0,12036.88,Ruble,12036.88,Ruble,Cash,0
2022-09-01 03:48:00,70,10042B7C8,23,80AFE2DF0,33729.17,Ruble,33729.17,Ruble,Cheque,0
2022-09-01 03:51:00,70,10042B7C8,23,80AFE2DF0,48252.05,Ruble,48252.05,Ruble,Credit Card,0
2022-09-01 03:37:00,70,10042B7C8,18,80B532D20,13760.49,Ruble,13760.49,Ruble,Cheque,0
2022-09-01 03:52:00,70,10042B7C8,18,80B532D20,2464.5,Ruble,2464.5,Ruble,Cash,0
2022-09-01 03:45:00,70,10042B7C8,27,80BAA27D0,8123.3,Ruble,8123.3,Ruble,Cheque,0
2022-09-01 03:39:00,70,10042B7C8,27,80BAA27D0,1846.76,Ruble,1846.76,Ruble,Cash,0
2022-09-01 03:37:00,70,10042B7C8,19,80BAC3660,4521.23,Ruble,4521.23,Ruble,Cheque,0
2022-09-01 03:36:00,70,10042B7C8,19,80BAC3660,5355.31,Ruble,5355.31,Ruble,Credit Card,0
2022-09-01 03:56:00,70,10042B7C8,27,80BCF2EC0,32061.41,Ruble,32061.41,Ruble,Cheque,0
2022-09-01 03:44:00,70,10042B7C8,27,80BCF2EC0,173205.46,Ruble,173205.46,Ruble,Credit Card,0
2022-09-01 03:43:00,70,10042B7C8,18,80BD3DA60,323066.46,Ruble,323066.46,Ruble,Cheque,0
2022-09-01 03:42:00,70,10042B7C8,132448,80C015CE0,30860545.99,Ruble,30860545.99,Ruble,Cheque,0
2022-09-01 03:59:00,70,10042B7C8,132448,80C015CE0,599361.33,Ruble,599361.33,Ruble,Credit Card,0
2022-09-01 03:54:00,70,10042B7C8,132448,80C015CE0,23960824.38,Ruble,23960824.38,Ruble,Cash,0
2022-09-01 03:33:00,70,10042B7C8,231975,80C180570,645644.4,Ruble,645644.4,Ruble,Cheque,0
2022-09-01 03:54:00,70,10042B7C8,231975,80C180570,37921.3,Ruble,37921.3,Ruble,Credit Card,0
2022-09-01 03:58:00,70,10042B7C8,231975,80C180570,7227.63,Ruble,7227.63,Ruble,Cash,0
2022-09-01 03:39:00,70,10042B810,29,80C2A3500,1089.35,UK Pound,1089.35,UK Pound,Cheque,0
2022-09-01 03:46:00,70,10042B810,29,80C2A3500,146.49,UK Pound,146.49,UK Pound,Credit Card,0
2022-09-01 03:57:00,70,10042B810,24,80C3B9480,382.38,UK Pound,382.38,UK Pound,Cheque,0
2022-09-01 03:53:00,70,10042B810,24,80C3B9480,864.25,UK Pound,864.25,UK Pound,Credit Card,0
2022-09-01 03:54:00,70,10042B810,232857,80C419ED0,204.65,UK Pound,204.65,UK Pound,Cheque,0
2022-09-01 03:56:00,70,10042B810,232857,80C419ED0,265.54,UK Pound,265.54,UK Pound,Credit Card,0
2022-09-01 03:34:00,70,10042B810,29,80C425BE0,37126285.03,UK Pound,37126285.03,UK Pound,Cheque,0
2022-09-01 03:48:00,70,10042B810,29,80C425BE0,15720.82,UK Pound,15720.82,UK Pound,Credit Card,0
2022-09-01 03:35:00,70,10042B810,29,80C425BE0,8969783.25,UK Pound,8969783.25,UK Pound,Cash,0
2022-09-01 03:58:00,70,10042B810,233064,80C715DC0,178764.44,UK Pound,178764.44,UK Pound,Cheque,0
2022-09-01 03:49:00,70,10042B810,233064,80C715DC0,3803.48,UK Pound,3803.48,UK Pound,Credit Card,0
2022-09-01 03:50:00,70,10042B810,233064,80C715DC0,365002.69,UK Pound,365002.69,UK Pound,Cash,0
2022-09-01 03:54:00,70,10042B810,8,80C8E1950,102.43,UK Pound,102.43,UK Pound,Cheque,0
2022-09-01 03:37:00,70,10042B810,234165,80CA59EB0,9727.91,UK Pound,9727.91,UK Pound,Cheque,0
2022-09-01 03:35:00,70,10042B810,234165,80CA59EB0,6183.59,UK Pound,6183.59,UK Pound,Cash,0
2022-09-01 03:45:00,70,10042B810,33370,81B0FA350,678.22,UK Pound,678.22,UK Pound,Cheque,0
2022-09-01 03:41:00,70,10042B810,33370,81B0FA350,1707.35,UK Pound,1707.35,UK Pound,Cash,0
2022-09-01 03:57:00,70,10042B8E8,215,810D93F10,11021.77,Mexican Peso,11021.77,Mexican Peso,Cheque,0
2022-09-01 03:57:00,70,10042B8E8,215,810D93F10,19591.78,Mexican Peso,19591.78,Mexican Peso,Credit Card,0
2022-09-01 03:40:00,70,10042B8E8,215,810EA0360,13050.17,Mexican Peso,13050.17,Mexican Peso,Cheque,0
2022-09-01 03:56:00,70,10042B8E8,215,810EA0360,3424.23,Mexican Peso,3424.23,Mexican Peso,Credit Card,0
2022-09-01 03:36:00,70,10042B8E8,14,810F34000,39.87,Mexican Peso,39.87,Mexican Peso,Cheque,0
2022-09-01 03:48:00,70,10042B8E8,14,810F34000,139.03,Mexican Peso,139.03,Mexican Peso,Cash,0
2022-09-01 03:44:00,70,10042B8E8,215,810F96860,24706.67,Mexican Peso,24706.67,Mexican Peso,Cheque,0
2022-09-01 03:36:00,70,10042B8E8,215,810F96860,60806.43,Mexican Peso,60806.43,Mexican Peso,Credit Card,0
2022-09-01 03:51:00,70,10042B8E8,215,810F96860,26273.29,Mexican Peso,26273.29,Mexican Peso,Cash,0
2022-09-01 03:42:00,70,10042B8E8,46152,81113DCB0,141153.5,Mexican Peso,141153.5,Mexican Peso,Cheque,0
2022-09-01 03:53:00,70,10042B8E8,46152,81113DCB0,262474.6,Mexican Peso,262474.6,Mexican Peso,Credit Card,0
2022-09-01 03:43:00,70,10042B8E8,246232,810F18BC0,328310.73,Mexican Peso,328310.73,Mexican Peso,Cheque,0
2022-09-01 03:38:00,70,10042B8E8,246232,810F18BC0,281432.48,Mexican Peso,281432.48,Mexican Peso,Credit Card,0
2022-09-01 03:32:00,70,10042B8E8,246232,810F18BC0,202667.99,Mexican Peso,202667.99,Mexican Peso,Cash,0
2022-09-01 03:58:00,70,10042B8E8,46228,811171C40,647.22,Mexican Peso,647.22,Mexican Peso,Cheque,0
2022-09-01 03:55:00,70,10042B8E8,13,8113B9850,876.07,Mexican Peso,876.07,Mexican Peso,Cheque,0
2022-09-01 03:36:00,70,10042B8E8,13,8113B9850,142.92,Mexican Peso,142.92,Mexican Peso,Credit Card,0
2022-09-01 03:40:00,70,10042B8E8,246269,811451DD0,2249.49,Mexican Peso,2249.49,Mexican Peso,Cheque,0
2022-09-01 03:48:00,70,10042B8E8,246269,811451DD0,1420.79,Mexican Peso,1420.79,Mexican Peso,Credit Card,0
2022-09-01 04:00:00,70,10042B7C8,18,800091AF0,15211.31,Ruble,15211.31,Ruble,Cheque,0
2022-09-01 04:21:00,70,10042B7C8,18,800091AF0,7762.18,Ruble,7762.18,Ruble,Cash,0
2022-09-01 04:19:00,70,10042B7C8,16,80B010BC0,186652.52,Ruble,186652.52,Ruble,Cheque,0
2022-09-01 04:04:00,70,10042B7C8,16,80B010BC0,8689.29,Ruble,8689.29,Ruble,Credit Card,0
2022-09-01 04:13:00,70,10042B7C8,23,80B4EB380,69910.04,Ruble,69910.04,Ruble,Cheque,0
2022-09-01 04:06:00,70,10042B7C8,23,80B4EB380,15607.15,Ruble,15607.15,Ruble,Credit Card,0
2022-09-01 04:26:00,70,10042B7C8,19,80BAB2CD0,815505.73,Ruble,815505.73,Ruble,Cheque,0
2022-09-01 04:14:00,70,10042B7C8,19,80BAB2CD0,93418.89,Ruble,93418.89,Ruble,Credit Card,0
2022-09-01 04:01:00,70,10042B7C8,31879,80BAC3110,124374.94,Ruble,124374.94,Ruble,Cheque,0
2022-09-01 04:01:00,70,10042B7C8,31879,80BAC3110,106512.14,Ruble,106512.14,Ruble,Cash,0
2022-09-01 04:00:00,70,10042B7C8,131036,80BACF730,460245.62,Ruble,460245.62,Ruble,Cheque,0
2022-09-01 04:03:00,70,10042B7C8,230595,80BCE03A0,666857769.55,Ruble,666857769.55,Ruble,Cheque,0
2022-09-01 04:26:00,70,10042B7C8,230595,80BCE03A0,1767822.7,Ruble,1767822.7,Ruble,Credit Card,0
2022-09-01 04:02:00,70,10042B7C8,230595,80BCE03A0,1018126372.86,Ruble,1018126372.86,Ruble,Cash,0
2022-09-01 04:04:00,70,10042B7C8,32245,80BD338F0,2593178.04,Ruble,2593178.04,Ruble,Cheque,0
2022-09-01 04:22:00,70,10042B7C8,32245,80BD338F0,1422299.82,Ruble,1422299.82,Ruble,Credit Card,0
2022-09-01 04:25:00,70,10042B7C8,32245,80BD338F0,571823.67,Ruble,571823.67,Ruble,Cash,0
2022-09-01 04:14:00,70,10042B7C8,131036,80BDE3680,12284.38,Ruble,12284.38,Ruble,Cheque,0
2022-09-01 04:29:00,70,10042B7C8,231975,80BE62E70,8183857.17,Ruble,8183857.17,Ruble,Cheque,0
2022-09-01 04:29:00,70,10042B7C8,232081,80C16A6B0,25958.31,Ruble,25958.31,Ruble,Cheque,0
2022-09-01 04:26:00,70,10042B7C8,232081,80C16A6B0,17484.12,Ruble,17484.12,Ruble,Credit Card,0
2022-09-01 04:11:00,70,10042B810,29,80C2A1290,904.46,UK Pound,904.46,UK Pound,Cheque,0
2022-09-01 04:17:00,70,10042B810,29,80C2A1290,416.88,UK Pound,416.88,UK Pound,Credit Card,0
2022-09-01 04:09:00,70,10042B810,233064,80C405460,3271.55,UK Pound,3271.55,UK Pound,Cheque,0
