Timestamp,From Bank,Account,To Bank,To Account,Amount Received,Receiving Currency,Amount Paid,Payment Currency,Payment Format,Is Laundering
2022-09-01 03:41:00,70,10042B660,13474,810C579A0,9337.46,US Dollar,9337.46,US Dollar,Credit Card,0
2022-09-01 03:46:00,70,10042B660,226659,810C6CCF0,5371.69,US Dollar,5371.69,US Dollar,Cheque,0
2022-09-01 03:38:00,70,10042B660,237110,80FD03420,12092.82,US Dollar,12092.82,US Dollar,Cheque,0
2022-09-01 03:33:00,70,10042B660,40104,810E6A850,5334.39,US Dollar,5334.39,US Dollar,Credit Card,0
2022-09-01 03:50:00,70,10042B660,40104,810E6A850,868.58,US Dollar,868.58,US Dollar,Cash,0
2022-09-01 03:41:00,70,10042B660,16456,811041EB0,27972.98,US Dollar,27972.98,US Dollar,Cheque,0
2022-09-01 03:40:00,70,10042B660,16456,811041EB0,25393.89,US Dollar,25393.89,US Dollar,Credit Card,0
2022-09-01 03:56:00,70,10042B660,16456,811041EB0,57503.88,US Dollar,57503.88,US Dollar,Cash,0
2022-09-01 03:41:00,70,10042B660,3597,8113302B0,3527.67,US Dollar,3527.67,US Dollar,Cheque,0
2022-09-01 03:58:00,70,10042B660,121335,8113FD0F0,9820.22,US Dollar,9820.22,US Dollar,Cheque,0
2022-09-01 03:48:00,70,10042B660,219975,811415E20,271.77,US Dollar,271.77,US Dollar,Cheque,0
2022-09-01 03:55:00,70,10042B660,219975,811415E20,92.6,US Dollar,92.6,US Dollar,Credit Card,0
2022-09-01 03:51:00,70,10042B660,146287,8114896F0,332.48,US Dollar,332.48,US Dollar,Cheque,0
2022-09-01 03:48:00,70,10042B660,146287,8114896F0,90.26,US Dollar,90.26,US Dollar,Credit Card,0
2022-09-01 03:37:00,70,10042B660,15875,8114D8660,13747.74,US Dollar,13747.74,US Dollar,Cheque,0
2022-09-01 03:31:00,70,10042B660,15875,8114D8660,900.49,US Dollar,900.49,US Dollar,Cash,0
2022-09-01 03:44:00,70,10042B660,18493,8115411C0,1582.51,US Dollar,1582.51,US Dollar,Cheque,0
2022-09-01 03:48:00,70,10042B660,18493,8115411C0,1198.37,US Dollar,1198.37,US Dollar,Credit Card,0
2022-09-01 03:45:00,70,10042B660,18493,8115411C0,243.45,US Dollar,243.45,US Dollar,Cash,0
2022-09-01 03:33:00,70,10042B660,5572,811876970,375.0,US Dollar,375.0,US Dollar,Cheque,0
2022-09-01 03:32:00,70,10042B660,16263,811E2FA50,136.52,US Dollar,136.52,US Dollar,Cheque,0
2022-09-01 03:48:00,70,10042B660,16263,811E2FA50,32.96,US Dollar,32.96,US Dollar,Credit Card,0
2022-09-01 03:31:00,70,10042B660,1638,811F280A0,2768.34,US Dollar,2768.34,US Dollar,Cheque,0
2022-09-01 03:49:00,70,10042B660,1638,811F280A0,599.47,US Dollar,599.47,US Dollar,Credit Card,0
2022-09-01 03:38:00,70,10042B660,43863,81217A0B0,36753.42,US Dollar,36753.42,US Dollar,Cash,0
2022-09-01 03:51:00,70,10042B660,142590,8121B9B80,9619.65,US Dollar,9619.65,US Dollar,Cheque,0
2022-09-01 03:35:00,70,10042B660,232746,812244370,645.51,US Dollar,645.51,US Dollar,Cash,0
2022-09-01 03:50:00,70,10042B660,24999,80D2BFAF0,276.72,US Dollar,276.72,US Dollar,Cheque,0
2022-09-01 03:37:00,70,10042B660,24999,80D2BFAF0,93.73,US Dollar,93.73,US Dollar,Credit Card,0
2022-09-01 03:57:00,70,10042B660,24999,80D2BFAF0,161.16,US Dollar,161.16,US Dollar,Cash,0
2022-09-01 03:43:00,70,10042B660,5617,8125512C0,24945.31,US Dollar,24945.31,US Dollar,Cheque,0
2022-09-01 03:40:00,70,10042B660,5617,8125512C0,2682.66,US Dollar,2682.66,US Dollar,Cash,0
2022-09-01 03:35:00,70,10042B660,14408,8125A7810,33.72,US Dollar,33.72,US Dollar,Cheque,0
2022-09-01 03:40:00,70,10042B660,14408,8125A7810,137.35,US Dollar,137.35,US Dollar,Credit Card,0
2022-09-01 03:58:00,70,10042B660,28102,8125A9FF0,1079.11,US Dollar,1079.11,US Dollar,Cheque,0
2022-09-01 03:33:00,70,10042B660,222559,812912CC0,2467.49,US Dollar,2467.49,US Dollar,Cheque,0
2022-09-01 03:51:00,70,10042B660,47532,812BE52E0,2710.92,US Dollar,2710.92,US Dollar,Cheque,0
2022-09-01 03:45:00,70,10042B660,47532,812BE52E0,2820.84,US Dollar,2820.84,US Dollar,Credit Card,0
2022-09-01 03:44:00,70,10042B660,47532,812BE52E0,8614.04,US Dollar,8614.04,US Dollar,Cash,0
2022-09-01 03:49:00,70,10042B660,18084,812C292B0,1190.86,US Dollar,1190.86,US Dollar,Cheque,0
2022-09-01 03:55:00,70,10042B660,18084,812C292B0,680.13,US Dollar,680.13,US Dollar,Credit Card,0
2022-09-01 03:30:00,70,10042B660,114954,812C33660,71.7,US Dollar,71.7,US Dollar,Cheque,0
2022-09-01 03:31:00,70,10042B660,114954,812C33660,211.78,US Dollar,211.78,US Dollar,Cash,0
2022-09-01 03:45:00,70,10042B660,14133,8132484D0,83151.64,US Dollar,83151.64,US Dollar,Cheque,0
2022-09-01 03:40:00,70,10042B660,18084,813580920,111.33,US Dollar,111.33,US Dollar,Cheque,0
2022-09-01 03:44:00,70,10042B660,18084,813580920,464.13,US Dollar,464.13,US Dollar,Credit Card,0
2022-09-01 03:57:00,70,10042B660,33296,81367EE90,855.02,US Dollar,855.02,US Dollar,Cheque,0
2022-09-01 03:33:00,70,10042B660,33296,81367EE90,983.58,US Dollar,983.58,US Dollar,Credit Card,0
2022-09-01 03:37:00,70,10042B660,231039,8137135F0,12.52,US Dollar,12.52,US Dollar,Cheque,0
2022-09-01 03:38:00,70,10042B660,110856,813798380,1131.17,US Dollar,1131.17,US Dollar,Cheque,0
2022-09-01 03:49:00,70,10042B660,110856,813798380,1271.43,US Dollar,1271.43,US Dollar,Credit Card,0
2022-09-01 03:58:00,70,10042B660,243246,813857A10,412129.37,US Dollar,412129.37,US Dollar,Cheque,0
2022-09-01 03:52:00,70,10042B660,243246,813857A10,21130.45,US Dollar,21130.45,US Dollar,Credit Card,0
2022-09-01 03:39:00,70,10042B660,243246,813857A10,199438.67,US Dollar,199438.67,US Dollar,Cash,0
2022-09-01 03:30:00,70,10042B660,39812,813AF9200,319.47,US Dollar,319.47,US Dollar,Cheque,0
2022-09-01 03:44:00,70,10042B660,39812,813AF9200,253.46,US Dollar,253.46,US Dollar,Credit Card,0
2022-09-01 03:38:00,70,10042B660,128098,813DA9120,178.59,US Dollar,178.59,US Dollar,Credit Card,0
2022-09-01 03:38:00,70,10042B660,128098,813DA9120,135.56,US Dollar,135.56,US Dollar,Cash,0
2022-09-01 03:59:00,70,10042B660,21246,814193170,4975.71,US Dollar,4975.71,US Dollar,Cheque,0
2022-09-01 03:30:00,70,10042B660,21246,814193170,13372.01,US Dollar,13372.01,US Dollar,Credit Card,0
2022-09-01 03:56:00,70,10042B660,21246,814193170,1401.16,US Dollar,1401.16,US Dollar,Cash,0
2022-09-01 03:36:00,70,10042B660,11968,8141ECDF0,98.06,US Dollar,98.06,US Dollar,Cheque,0
2022-09-01 03:41:00,70,10042B660,11968,8141ECDF0,137.18,US Dollar,137.18,US Dollar,Cash,0
2022-09-01 03:40:00,70,10042B660,131099,814442090,80799.9,US Dollar,80799.9,US Dollar,Cheque,0
2022-09-01 03:59:00,70,10042B660,131099,814442090,2980.22,US Dollar,2980.22,US Dollar,Credit Card,0
2022-09-01 03:34:00,70,10042B660,131099,814442090,125658.75,US Dollar,125658.75,US Dollar,Cash,0
2022-09-01 03:53:00,70,10042B660,254569,81448E1C0,16277.91,US Dollar,16277.91,US Dollar,Cheque,0
2022-09-01 03:46:00,70,10042B660,134113,81461EEF0,307.83,US Dollar,307.83,US Dollar,Cheque,0
2022-09-01 03:53:00,70,10042B660,134113,81461EEF0,1369.26,US Dollar,1369.26,US Dollar,Credit Card,0
2022-09-01 03:34:00,70,10042B660,23747,81481BB60,2034.37,US Dollar,2034.37,US Dollar,Cheque,0
2022-09-01 03:30:00,70,10042B660,23747,81481BB60,2856.39,US Dollar,2856.39,US Dollar,Credit Card,0
2022-09-01 03:36:00,70,10042B660,23747,81481BB60,2136.58,US Dollar,2136.58,US Dollar,Cash,0
2022-09-01 03:47:00,70,10042B660,235053,8148AA0C0,43.0,US Dollar,43.0,US Dollar,Cheque,0
2022-09-01 03:43:00,70,10042B660,235053,8148AA0C0,49.46,US Dollar,49.46,US Dollar,Cash,0
2022-09-01 03:33:00,70,10042B660,13474,8149781B0,29806.57,US Dollar,29806.57,US Dollar,Credit Card,0
2022-09-01 03:56:00,70,10042B660,13474,8149781B0,1041283.09,US Dollar,1041283.09,US Dollar,Cash,0
2022-09-01 03:34:00,70,10042B660,215191,8149CE120,3487.78,US Dollar,3487.78,US Dollar,Cheque,0
2022-09-01 03:54:00,70,10042B660,215191,8149CE120,5428.6,US Dollar,5428.6,US Dollar,Credit Card,0
2022-09-01 03:54:00,70,10042B660,2196,814AACB90,1492.55,US Dollar,1492.55,US Dollar,Cheque,0
2022-09-01 03:56:00,70,10042B660,2196,814AACB90,851.41,US Dollar,851.41,US Dollar,Credit Card,0
2022-09-01 03:42:00,70,10042B660,237246,814B46A40,1088.14,US Dollar,1088.14,US Dollar,Cheque,0
2022-09-01 03:50:00,70,10042B660,237246,814B46A40,45.15,US Dollar,45.15,US Dollar,Cash,0
2022-09-01 03:42:00,70,10042B660,17831,815128D50,203.42,US Dollar,203.42,US Dollar,Cheque,0
2022-09-01 03:51:00,70,10042B660,17831,815128D50,37.27,US Dollar,37.27,US Dollar,Cash,0
2022-09-01 03:53:00,70,10042B660,222559,815151500,5839.3,US Dollar,5839.3,US Dollar,Cheque,0
2022-09-01 03:34:00,70,10042B660,222559,815151500,647.37,US Dollar,647.37,US Dollar,Credit Card,0
2022-09-01 03:39:00,70,10042B660,218072,815154FC0,16113.77,US Dollar,16113.77,US Dollar,Cheque,0
2022-09-01 03:53:00,70,10042B660,26179,81550A0E0,713.42,US Dollar,713.42,US Dollar,Cheque,0
2022-09-01 03:41:00,70,10042B660,26179,81550A0E0,1830.62,US Dollar,1830.62,US Dollar,Cash,0
2022-09-01 03:59:00,70,10042B660,18890,8156C3E70,1440.2,US Dollar,1440.2,US Dollar,Cheque,0
2022-09-01 03:50:00,70,10042B660,18890,8156C3E70,1404.09,US Dollar,1404.09,US Dollar,Credit Card,0
2022-09-01 03:59:00,70,10042B660,18890,8156C3E70,62.15,US Dollar,62.15,US Dollar,Cash,0
2022-09-01 03:30:00,70,10042B660,227876,81584C530,517.45,US Dollar,517.45,US Dollar,Cheque,0
2022-09-01 03:34:00,70,10042B660,227876,81584C530,87.32,US Dollar,87.32,US Dollar,Cash,0
2022-09-01 03:41:00,70,10042B660,45261,815AE6AF0,32818.07,US Dollar,32818.07,US Dollar,Cheque,0
2022-09-01 03:45:00,70,10042B660,45261,815AE6AF0,13797.54,US Dollar,13797.54,US Dollar,Credit Card,0
2022-09-01 03:51:00,70,10042B660,45261,815AE6AF0,9479.83,US Dollar,9479.83,US Dollar,Cash,0
2022-09-01 03:47:00,70,10042B660,12702,815CB8AC0,3287.97,US Dollar,3287.97,US Dollar,Cheque,0
2022-09-01 03:59:00,70,10042B660,12702,815CB8AC0,2851.08,US Dollar,2851.08,US Dollar,Cash,0
2022-09-01 03:33:00,70,10042B660,134720,815E6ED90,168.18,US Dollar,168.18,US Dollar,Cheque,0
2022-09-01 03:38:00,70,10042B660,134720,815E6ED90,66.47,US Dollar,66.47,US Dollar,Credit Card,0
2022-09-01 03:37:00,70,10042B660,259720,81602BB20,5157.38,US Dollar,5157.38,US Dollar,Cheque,0
2022-09-01 03:33:00,70,10042B660,45803,81651D590,719.79,US Dollar,719.79,US Dollar,Cheque,0
2022-09-01 03:42:00,70,10042B660,34117,816ABD0D0,149.32,US Dollar,149.32,US Dollar,Cheque,0
2022-09-01 03:54:00,70,10042B660,34117,816ABD0D0,160.9,US Dollar,160.9,US Dollar,Credit Card,0
2022-09-01 03:43:00,70,10042B660,126883,816B086E0,28521.88,US Dollar,28521.88,US Dollar,Cheque,0
2022-09-01 03:50:00,70,10042B660,129927,816B86BD0,159.77,US Dollar,159.77,US Dollar,Cheque,0
2022-09-01 03:43:00,70,10042B660,129927,816B86BD0,31.44,US Dollar,31.44,US Dollar,Credit Card,0
2022-09-01 03:53:00,70,10042B660,25463,816B89310,2095.32,US Dollar,2095.32,US Dollar,Cheque,0
2022-09-01 03:56:00,70,10042B660,25463,816B89310,2969.59,US Dollar,2969.59,US Dollar,Credit Card,0
2022-09-01 03:42:00,70,10042B660,25463,816B89310,254.03,US Dollar,254.03,US Dollar,Cash,0
2022-09-01 03:33:00,70,10042B660,159289,816C72860,15647.49,US Dollar,15647.49,US Dollar,Cheque,0
2022-09-01 03:47:00,70,10042B660,159289,816C72860,6064.35,US Dollar,6064.35,US Dollar,Credit Card,0
2022-09-01 03:46:00,70,10042B660,131266,8174610B0,5049.05,US Dollar,5049.05,US Dollar,Cheque,0
2022-09-01 03:34:00,70,10042B660,138578,817586630,2947.91,US Dollar,2947.91,US Dollar,Cheque,0
2022-09-01 03:33:00,70,10042B660,138578,817586630,260.55,US Dollar,260.55,US Dollar,Credit Card,0
2022-09-01 03:38:00,70,10042B660,156230,817737540,85247.31,US Dollar,85247.31,US Dollar,Cheque,0
2022-09-01 03:49:00,70,10042B660,156230,817737540,6648.95,US Dollar,6648.95,US Dollar,Credit Card,0
2022-09-01 03:55:00,70,10042B660,156230,817737540,90703.68,US Dollar,90703.68,US Dollar,Cash,0
2022-09-01 03:48:00,70,10042B660,219687,8179659A0,4671.14,US Dollar,4671.14,US Dollar,Cheque,0
2022-09-01 03:46:00,70,10042B660,219687,8179659A0,853.24,US Dollar,853.24,US Dollar,Credit Card,0
2022-09-01 03:56:00,70,10042B660,143641,817BA9E70,21131.78,US Dollar,21131.78,US Dollar,Cheque,0
2022-09-01 03:43:00,70,10042B660,139835,817D963E0,1353.53,US Dollar,1353.53,US Dollar,Cheque,0
2022-09-01 03:42:00,70,10042B660,139835,817D963E0,1224.9,US Dollar,1224.9,US Dollar,Credit Card,0
2022-09-01 03:34:00,70,10042B660,139835,817D963E0,1899.84,US Dollar,1899.84,US Dollar,Cash,0
2022-09-01 03:39:00,70,10042B660,32192,81813ABC0,6149.97,US Dollar,6149.97,US Dollar,Cheque,0
2022-09-01 03:52:00,70,10042B660,32192,81813ABC0,4774.27,US Dollar,4774.27,US Dollar,Credit Card,0
2022-09-01 03:31:00,70,10042B660,124273,81822B620,537.53,US Dollar,537.53,US Dollar,Cheque,0
2022-09-01 03:30:00,70,10042B660,139661,818283A20,616.27,US Dollar,616.27,US Dollar,Cheque,0
2022-09-01 03:55:00,70,10042B660,237640,8182F1910,12862.18,US Dollar,12862.18,US Dollar,Cheque,0
2022-09-01 03:30:00,70,10042B660,237640,8182F1910,9838.89,US Dollar,9838.89,US Dollar,Credit Card,0
2022-09-01 03:56:00,70,10042B660,216796,81886E930,1287.53,US Dollar,1287.53,US Dollar,Cheque,0
2022-09-01 03:53:00,70,10042B660,216796,81886E930,1730.72,US Dollar,1730.72,US Dollar,Cash,0
2022-09-01 03:38:00,70,10042B660,220188,818898EC0,6114.03,US Dollar,6114.03,US Dollar,Cheque,0
2022-09-01 03:52:00,70,10042B660,220188,818898EC0,949.37,US Dollar,949.37,US Dollar,Credit Card,0
2022-09-01 03:30:00,70,10042B660,220188,818898EC0,1066.25,US Dollar,1066.25,US Dollar,Cash,0
2022-09-01 03:59:00,70,10042B660,246656,818B16F00,876.32,US Dollar,876.32,US Dollar,Cheque,0
2022-09-01 03:35:00,70,10042B660,156884,816B513D0,6565.02,US Dollar,6565.02,US Dollar,Cheque,0
2022-09-01 03:30:00,70,10042B660,156884,816B513D0,425.16,US Dollar,425.16,US Dollar,Credit Card,0
2022-09-01 03:51:00,70,10042B660,246656,818C9D070,628.47,US Dollar,628.47,US Dollar,Cheque,0
2022-09-01 03:47:00,70,10042B660,246656,818C9D070,950.8,US Dollar,950.8,US Dollar,Credit Card,0
2022-09-01 03:37:00,70,10042B660,65991,818FBCA60,337.19,US Dollar,337.19,US Dollar,Cheque,0
2022-09-01 03:34:00,70,10042B660,65991,818FBCA60,116.48,US Dollar,116.48,US Dollar,Cash,0
2022-09-01 03:51:00,70,10042B660,58390,8191E41B0,132801.28,US Dollar,132801.28,US Dollar,Cheque,0
2022-09-01 03:56:00,70,10042B660,58390,8191E41B0,64259.63,US Dollar,64259.63,US Dollar,Cash,0
2022-09-01 03:52:00,70,10042B660,244647,8193387F0,103428.95,US Dollar,103428.95,US Dollar,Cheque,0
2022-09-01 03:41:00,70,10042B660,244647,8193387F0,18611.79,US Dollar,18611.79,US Dollar,Credit Card,0
2022-09-01 03:49:00,70,10042B660,244647,8193387F0,219281.22,US Dollar,219281.22,US Dollar,Cash,0
2022-09-01 03:36:00,70,10042B660,68503,8199CB670,2250.89,US Dollar,2250.89,US Dollar,Cheque,0
2022-09-01 03:39:00,70,10042B660,66170,8196B5580,592.54,US Dollar,592.54,US Dollar,Cheque,0
2022-09-01 03:40:00,70,10042B660,66170,8196B5580,1019.58,US Dollar,1019.58,US Dollar,Credit Card,0
2022-09-01 03:51:00,70,10042B660,66170,8196B5580,1079.09,US Dollar,1079.09,US Dollar,Cash,0
2022-09-01 03:56:00,70,10042B660,259615,819C72070,10767.15,US Dollar,10767.15,US Dollar,Cheque,0
2022-09-01 03:39:00,70,10042B660,259615,819C72070,1126.21,US Dollar,1126.21,US Dollar,Credit Card,0
2022-09-01 03:37:00,70,10042B660,158841,819E12090,268.09,US Dollar,268.09,US Dollar,Cheque,0
2022-09-01 03:36:00,70,10042B660,140626,81A3C7B20,375.19,US Dollar,375.19,US Dollar,Cheque,0
2022-09-01 03:30:00,70,10042B660,140626,81A3C7B20,188.44,US Dollar,188.44,US Dollar,Cash,0
2022-09-01 03:50:00,70,10042B660,63363,81A3C7F30,98.99,US Dollar,98.99,US Dollar,Cheque,0
2022-09-01 03:50:00,70,10042B660,63363,81A3C7F30,136.92,US Dollar,136.92,US Dollar,Credit Card,0
2022-09-01 03:41:00,70,10042B660,169538,81A543EC0,120.44,US Dollar,120.44,US Dollar,Cheque,0
2022-09-01 03:43:00,70,10042B660,62334,81A55AC20,4218.6,US Dollar,4218.6,US Dollar,Cheque,0
2022-09-01 03:50:00,70,10042B660,62334,81A55AC20,3088.55,US Dollar,3088.55,US Dollar,Cash,0
2022-09-01 03:58:00,70,10042B660,42015,81A9117E0,1241.17,US Dollar,1241.17,US Dollar,Cheque,0
2022-09-01 03:32:00,70,10042B660,42015,81A9117E0,541.81,US Dollar,541.81,US Dollar,Credit Card,0
2022-09-01 03:41:00,70,10042B660,66473,81AA73810,851.11,US Dollar,851.11,US Dollar,Cheque,0
2022-09-01 03:36:00,70,10042B660,66473,81AA73810,2366.87,US Dollar,2366.87,US Dollar,Credit Card,0
2022-09-01 03:57:00,70,10042B660,72593,81AED6B10,3582.49,US Dollar,3582.49,US Dollar,Cheque,0
2022-09-01 03:49:00,70,10042B660,118681,81AEE8FD0,190.38,US Dollar,190.38,US Dollar,Cheque,0
2022-09-01 03:56:00,70,10042B660,242580,81B09B870,1018.65,US Dollar,1018.65,US Dollar,Cheque,0
2022-09-01 03:50:00,70,10042B660,2196,81B3A66A0,125722.37,US Dollar,125722.37,US Dollar,Cheque,0
2022-09-01 03:34:00,70,10042B660,2196,81B3A66A0,12563.55,US Dollar,12563.55,US Dollar,Credit Card,0
2022-09-01 03:39:00,70,10042B660,169538,81B5F2730,36731.27,US Dollar,36731.27,US Dollar,Cheque,0
2022-09-01 03:51:00,70,10042B660,143280,81B609300,6614.01,US Dollar,6614.01,US Dollar,Cheque,0
2022-09-01 03:46:00,70,10042B660,143280,81B609300,20222.62,US Dollar,20222.62,US Dollar,Cash,0
2022-09-01 03:54:00,70,10042B660,71841,81B6D2C20,206.72,US Dollar,206.72,US Dollar,Cheque,0
2022-09-01 03:47:00,70,10042B660,71841,81B6D2C20,146.43,US Dollar,146.43,US Dollar,Credit Card,0
2022-09-01 03:51:00,70,10042B660,31373,81BF4A8E0,243.28,US Dollar,243.28,US Dollar,Cheque,0
2022-09-01 03:57:00,70,10042B660,136360,81C12AB00,14054.93,US Dollar,14054.93,US Dollar,Cheque,0
2022-09-01 03:33:00,70,10042B6A8,11,8001A22A0,193.32,Euro,193.32,Euro,Cheque,0
2022-09-01 03:32:00,70,10042B6A8,11,8001A22A0,100.32,Euro,100.32,Euro,Credit Card,0
2022-09-01 03:50:00,70,10042B6A8,14,80022D5F0,639.21,Euro,639.21,Euro,Cheque,0
2022-09-01 03:42:00,70,10042B6A8,14,80022D5F0,1322.75,Euro,1322.75,Euro,Credit Card,0
2022-09-01 03:38:00,70,10042B6A8,14,800275310,8278.81,Euro,8278.81,Euro,Cheque,0
2022-09-01 03:50:00,70,10042B6A8,0,800289EC0,5714.12,Euro,5714.12,Euro,Cheque,0
2022-09-01 03:59:00,70,10042B6A8,0,800289EC0,18224.59,Euro,18224.59,Euro,Credit Card,0
2022-09-01 03:43:00,70,10042B6A8,0,800289EC0,21934.31,Euro,21934.31,Euro,Cash,0
2022-09-01 03:35:00,70,10042B6A8,498,800655380,10687.77,Euro,10687.77,Euro,Cheque,0
2022-09-01 03:45:00,70,10042B6A8,0,80082C530,2324.59,Euro,2324.59,Euro,Cheque,0
2022-09-01 03:32:00,70,10042B6A8,0,80082C530,1676.33,Euro,1676.33,Euro,Credit Card,0
2022-09-01 03:35:00,70,10042B6A8,12386,800DFD000,353503.93,Euro,353503.93,Euro,Cheque,0
2022-09-01 03:34:00,70,10042B6A8,12386,800DFD000,19944.96,Euro,19944.96,Euro,Credit Card,0
2022-09-01 03:52:00,70,10042B6A8,12386,800DFD000,38151.31,Euro,38151.31,Euro,Cash,0
2022-09-01 03:40:00,70,10042B6A8,12274,801178620,2617.53,Euro,2617.53,Euro,Cheque,0
2022-09-01 03:51:00,70,10042B6A8,12274,801178620,221.58,Euro,221.58,Euro,Credit Card,0
2022-09-01 03:59:00,70,10042B6A8,21876,801492E20,6539.75,Euro,6539.75,Euro,Cheque,0
2022-09-01 03:57:00,70,10042B6A8,21876,801492E20,13677.99,Euro,13677.99,Euro,Credit Card,0
2022-09-01 03:47:00,70,10042B6A8,12274,8014EC600,2576.77,Euro,2576.77,Euro,Cheque,0
2022-09-01 03:34:00,70,10042B6A8,12274,8014EC600,16469.0,Euro,16469.0,Euro,Credit Card,0
2022-09-01 03:47:00,70,10042B6A8,12274,8014EC600,990.67,Euro,990.67,Euro,Cash,0
2022-09-01 03:38:00,70,10042B6A8,1835,800688F70,30600.74,Euro,30600.74,Euro,Cheque,0
2022-09-01 03:56:00,70,10042B6A8,1835,800688F70,1793.64,Euro,1793.64,Euro,Credit Card,0
2022-09-01 03:31:00,70,10042B6A8,1835,800688F70,232591.8,Euro,232591.8,Euro,Cash,0
2022-09-01 03:55:00,70,10042B6A8,11,801648890,104.21,Euro,104.21,Euro,Cheque,0
2022-09-01 03:46:00,70,10042B6A8,11,801648890,370.15,Euro,370.15,Euro,Cash,0
2022-09-01 03:46:00,70,10042B6A8,21876,8017A5A70,324.98,Euro,324.98,Euro,Cheque,0
2022-09-01 03:42:00,70,10042B6A8,21876,8017A5A70,866.59,Euro,866.59,Euro,Cash,0
2022-09-01 03:43:00,70,10042B6A8,1126,80181DC20,7869.43,Euro,7869.43,Euro,Cheque,0
2022-09-01 03:40:00,70,10042B6A8,1126,80181DC20,547.03,Euro,547.03,Euro,Cash,0
2022-09-01 03:52:00,70,10042B6A8,23848,80183DF10,174.43,Euro,174.43,Euro,Cheque,0
2022-09-01 03:46:00,70,10042B6A8,23848,80183DF10,92.24,Euro,92.24,Euro,Cash,0
2022-09-01 03:57:00,70,10042B6A8,3460,801A2E8F0,938.84,Euro,938.84,Euro,Cheque,0
2022-09-01 03:37:00,70,10042B6A8,3460,801A2E8F0,458.94,Euro,458.94,Euro,Cash,0
2022-09-01 03:59:00,70,10042B6A8,425,801B17150,64445.1,Euro,64445.1,Euro,Cheque,0
2022-09-01 03:51:00,70,10042B6A8,425,801B17150,448.27,Euro,448.27,Euro,Cash,0
2022-09-01 03:54:00,70,10042B6A8,14640,801B3DD60,1401.58,Euro,1401.58,Euro,Cheque,0
2022-09-01 03:49:00,70,10042B6A8,14640,801B3DD60,593.55,Euro,593.55,Euro,Cash,0
2022-09-01 03:51:00,70,10042B6A8,14620,801C9E990,1140.39,Euro,1140.39,Euro,Cheque,0
2022-09-01 03:30:00,70,10042B6A8,14620,801C9E990,3091.29,Euro,3091.29,Euro,Credit Card,0
2022-09-01 03:47:00,70,10042B6A8,14,801CCAEB0,175149.92,Euro,175149.92,Euro,Cheque,0
2022-09-01 03:36:00,70,10042B6A8,14,801CCAEB0,23286.4,Euro,23286.4,Euro,Credit Card,0
2022-09-01 03:39:00,70,10042B6A8,14,801CCAEB0,375144.51,Euro,375144.51,Euro,Cash,0
2022-09-01 03:48:00,70,10042B6A8,12386,801CEFBC0,348.74,Euro,348.74,Euro,Cheque,0
2022-09-01 03:33:00,70,10042B6A8,12386,801CEFBC0,787.84,Euro,787.84,Euro,Credit Card,0
2022-09-01 03:49:00,70,10042B6A8,498,801D20500,21860.45,Euro,21860.45,Euro,Cheque,0
2022-09-01 03:55:00,70,10042B6A8,498,801D20500,21408.78,Euro,21408.78,Euro,Credit Card,0
2022-09-01 03:44:00,70,10042B6A8,498,801D20500,15232.07,Euro,15232.07,Euro,Cash,0
2022-09-01 03:50:00,70,10042B6A8,14195,801DE68C0,1551.46,Euro,1551.46,Euro,Cheque,0
2022-09-01 03:38:00,70,10042B6A8,14195,801DE68C0,1457.07,Euro,1457.07,Euro,Cash,0
2022-09-01 03:53:00,70,10042B6A8,600,801F07070,375.91,Euro,375.91,Euro,Cheque,0
2022-09-01 03:31:00,70,10042B6A8,600,801F07070,133.99,Euro,133.99,Euro,Credit Card,0
2022-09-01 03:59:00,70,10042B6A8,0,801F74D40,20462.72,Euro,20462.72,Euro,Cheque,0
2022-09-01 03:42:00,70,10042B6A8,0,801F74D40,2113.9,Euro,2113.9,Euro,Credit Card,0
2022-09-01 03:58:00,70,10042B6A8,12274,801732860,52699.74,Euro,52699.74,Euro,Cheque,0
2022-09-01 03:42:00,70,10042B6A8,12274,801732860,5457.74,Euro,5457.74,Euro,Credit Card,0
2022-09-01 03:53:00,70,10042B6A8,24029,801FB8950,22.51,Euro,22.51,Euro,Cheque,0
2022-09-01 03:46:00,70,10042B6A8,24029,801FB8950,167.04,Euro,167.04,Euro,Credit Card,0
2022-09-01 03:41:00,70,10042B6A8,14851,8020A3500,123.96,Euro,123.96,Euro,Cheque,0
2022-09-01 03:44:00,70,10042B6A8,14851,8020A3500,237.24,Euro,237.24,Euro,Cash,0
2022-09-01 03:38:00,70,10042B6A8,14172,8024E14B0,9308.35,Euro,9308.35,Euro,Cheque,0
2022-09-01 03:36:00,70,10042B6A8,14172,8024E14B0,12150.25,Euro,12150.25,Euro,Credit Card,0
2022-09-01 03:49:00,70,10042B6A8,14172,8024E14B0,5058.61,Euro,5058.61,Euro,Cash,0
2022-09-01 03:35:00,70,10042B6A8,1390,80255CB10,553.3,Euro,553.3,Euro,Cheque,0
2022-09-01 03:36:00,70,10042B6A8,1390,80255CB10,1117.56,Euro,1117.56,Euro,Cash,0
2022-09-01 03:36:00,70,10042B6A8,3671,802564F90,2619.03,Euro,2619.03,Euro,Cheque,0
2022-09-01 03:56:00,70,10042B6A8,15400,80258BD30,14194.83,Euro,14194.83,Euro,Cash,0
